sr_pair_names,group,name1_column,name2_column,score1_column,score2_column
RGT_FeMaSR,mad,01450_RGT.png,01450_FeMaSR.png,0.521739130434783,0.478260869565217
RGT_FeMaSR,mad,02365_RGT.png,02365_FeMaSR.png,0.91304347826087,0.0869565217391304
RGT_FeMaSR,mad,03073_RGT.png,03073_FeMaSR.png,0.608695652173913,0.391304347826087
RGT_FeMaSR,mad,03117_RGT.png,03117_FeMaSR.png,0.347826086956522,0.652173913043478
RGT_FeMaSR,mad,03313_RGT.png,03313_FeMaSR.png,0.782608695652174,0.217391304347826
RGT_FeMaSR,mad,0675_RGT.png,0675_FeMaSR.png,0.391304347826087,0.608695652173913
RGT_FeMaSR,mad,sky_965_RGT.png,sky_965_FeMaSR.png,0.652173913043478,0.347826086956522
RGT_LDL,mad,01315_RGT.png,01315_LDL.png,0.91304347826087,0.0869565217391304
RGT_LDL,mad,01450_RGT.png,01450_LDL.png,0.217391304347826,0.782608695652174
RGT_LDL,mad,03056_RGT.png,03056_LDL.png,0.695652173913043,0.304347826086957
RGT_LDL,mad,295087_RGT.png,295087_LDL.png,0,1
RGT_LDL,mad,309004_RGT.png,309004_LDL.png,0.0434782608695652,0.956521739130435
RGT_LDL,mad,65019_RGT.png,65019_LDL.png,0.173913043478261,0.826086956521739
RGT_LDL,mad,76053_RGT.png,76053_LDL.png,0,1
RGT_LDL,mad,img_003_SRF_4_LR_RGT.png,img_003_SRF_4_LR_LDL.png,0,1
RGT_Real-ESRGAN,mad,01315_RGT.png,01315_Real-ESRGAN.png,1,0
RGT_Real-ESRGAN,mad,01450_RGT.png,01450_Real-ESRGAN.png,0.130434782608696,0.869565217391304
RGT_Real-ESRGAN,mad,03056_RGT.png,03056_Real-ESRGAN.png,0.695652173913043,0.304347826086957
RGT_Real-ESRGAN,mad,03073_RGT.png,03073_Real-ESRGAN.png,0.0434782608695652,0.956521739130435
RGT_Real-ESRGAN,mad,03115_RGT.png,03115_Real-ESRGAN.png,0.217391304347826,0.782608695652174
RGT_Real-ESRGAN,mad,100080_RGT.png,100080_Real-ESRGAN.png,0,1
RGT_Real-ESRGAN,mad,295087_RGT.png,295087_Real-ESRGAN.png,0,1
RGT_Real-ESRGAN,mad,65019_RGT.png,65019_Real-ESRGAN.png,0,1
RGT_ResShift,mad,01450_RGT.png,01450_ResShift.png,0.0434782608695652,0.956521739130435
RGT_ResShift,mad,02365_RGT.png,02365_ResShift.png,0.260869565217391,0.739130434782609
RGT_ResShift,mad,03073_RGT.png,03073_ResShift.png,0.130434782608696,0.869565217391304
RGT_ResShift,mad,100080_RGT.png,100080_ResShift.png,0.0434782608695652,0.956521739130435
